,train,val,test
0,005,130,077
1,007,122,088
2,018,107,187
3,024,055,086
4,030,068,010
5,031,035,185
6,038,027,069
7,043,148,041
8,046,106,169
9,047,142,058
10,051,,
11,054,,
12,057,,
13,073,,
14,078,,
15,079,,
16,080,,
17,081,,
18,084,,
19,099,,
20,108,,
21,109,,
22,120,,
23,124,,
24,125,,
25,127,,
26,134,,
27,137,,
28,138,,
29,140,,
30,141,,
31,157,,
32,159,,
33,160,,
34,174,,
35,178,,
36,192,,
37,196,,
38,002,,
39,004,,
40,012,,
41,016,,
42,044,,
43,045,,
44,049,,
45,062,,
46,067,,
47,094,,
48,096,,
49,098,,
50,110,,
51,115,,
52,116,,
53,119,,
54,121,,
55,139,,
56,144,,
57,149,,
58,150,,
59,153,,
60,165,,
61,166,,
62,172,,
63,173,,
64,176,,
65,177,,
66,180,,
67,182,,
68,183,,
69,184,,
70,188,,
71,189,,
72,190,,
73,191,,
