,train,val,test
0,13952_0,26820_0,26826_0
1,13952_1,26792_0,19677_0
2,13955_0,26800_0,26828_0
3,13960_0,26843_0,13983_0
4,13961_0,13957_0,13983_1
5,13961_1,19693_0,13983_2
6,13963_0,18844_0,13983_3
7,13963_1,26821_0,26822_0
8,13975_0,19699_0,26855_0
9,13979_0,13982_0,19694_0
10,13980_0,19686_0,26799_0
11,13980_1,18829_0,26815_0
12,13980_2,18847_0,19669_0
13,18827_0,18847_10,19678_0
14,18827_1,18847_1,18833_0
15,18827_2,18847_2,18842_0
16,18832_0,18847_3,18840_0
17,18834_0,18847_4,18840_1
18,18837_0,18847_5,18840_2
19,18839_0,18847_6,18840_3
20,18846_0,18847_7,18840_4
21,18849_0,18847_8,18840_5
22,18849_1,18847_9,26842_0
23,18849_2,18836_0,
24,18850_0,18836_1,
25,18850_1,19690_0,
26,18850_2,,
27,18851_0,,
28,18852_0,,
29,18853_0,,
30,19668_0,,
31,19674_0,,
32,19676_0,,
33,19680_0,,
34,19692_0,,
35,19697_0,,
36,19700_0,,
37,26787_0,,
38,26790_0,,
39,26791_0,,
40,26794_0,,
41,26797_0,,
42,26798_0,,
43,26801_0,,
44,26802_0,,
45,26803_0,,
46,26806_0,,
47,26807_0,,
48,26809_0,,
49,26810_0,,
50,26811_0,,
51,26813_0,,
52,26814_0,,
53,26816_0,,
54,26817_0,,
55,26819_0,,
56,26823_0,,
57,26824_0,,
58,26825_0,,
59,26829_0,,
60,26831_0,,
61,26832_0,,
62,26833_0,,
63,26835_0,,
64,26837_0,,
65,26838_0,,
66,26839_0,,
67,26841_0,,
68,26844_0,,
69,26845_0,,
70,26846_0,,
71,26847_0,,
72,26848_0,,
73,26849_0,,
74,26850_0,,
75,26851_0,,
76,26852_0,,
77,26853_0,,
78,26854_0,,
79,26857_0,,
80,26860_0,,
81,13953_0,,
82,13953_1,,
83,13954_0,,
84,13958_0,,
85,13958_1,,
86,13958_2,,
87,13958_3,,
88,13959_0,,
89,13962_0,,
90,13962_1,,
91,13964_0,,
92,13965_0,,
93,13965_1,,
94,13965_2,,
95,13966_0,,
96,13969_0,,
97,13969_1,,
98,13971_0,,
99,13972_0,,
100,13972_1,,
101,13973_0,,
102,13973_1,,
103,13973_2,,
104,13974_0,,
105,13974_1,,
106,13976_0,,
107,13977_0,,
108,13977_1,,
109,13977_2,,
110,13978_0,,
111,13978_1,,
112,13981_0,,
113,13981_1,,
114,18830_0,,
115,18831_0,,
116,18835_0,,
117,18838_0,,
118,18841_0,,
119,18841_1,,
120,18841_2,,
121,18843_0,,
122,18843_1,,
123,18845_0,,
124,18848_0,,
125,18848_1,,
126,18848_2,,
127,18848_3,,
128,18848_4,,
129,18848_5,,
130,18848_6,,
131,19667_0,,
132,19671_0,,
133,19672_0,,
134,19675_0,,
135,19681_0,,
136,19684_0,,
137,19685_0,,
138,19689_0,,
139,19691_0,,
140,19695_0,,
141,19696_0,,
142,19698_0,,
143,26788_0,,
144,26789_0,,
145,26793_0,,
146,26795_0,,
147,26796_0,,
148,26804_0,,
149,26805_0,,
150,26808_0,,
151,26812_0,,
152,26834_0,,
153,26858_0,,
154,26859_0,,
